85,5,1,0,0,85,5,1,0,0,83,7,1,0,0,84,4,3,0,0,83,7,1,0,0,93,91,01500236,20170101500236004,10002
34,4,0,0,0,33,5,0,0,0,30,8,0,0,0,31,6,1,0,0,32,5,1,0,0,38,38,01500296,20170101500296001,10002
30,5,1,0,0,29,7,0,0,0,32,2,2,0,0,30,5,1,0,0,30,5,1,0,0,37,36,01100801,20170101100801001,10006
61,2,0,0,0,58,5,0,0,0,58,3,2,0,0,59,3,1,0,0,58,5,0,0,0,67,63,01500049,20170101500049001,10028
10,0,0,0,0,10,0,0,0,0,10,0,0,0,0,9,1,0,0,0,9,1,0,0,0,10,10,00900468,20170100900468002,10091
19,0,0,0,0,18,1,0,0,0,18,1,0,0,0,19,0,0,0,0,19,0,0,0,0,20,19,00900471,20170100900471001,10091
36,0,1,0,0,35,1,1,0,0,35,1,1,0,0,37,0,0,0,0,36,1,0,0,0,37,37,01100479,20170101100479001,11005
36,1,0,0,0,36,1,0,0,0,35,2,0,0,0,35,2,0,0,0,35,2,0,0,0,37,37,01101012,20170101101012001,11005
37,3,2,0,0,36,4,2,0,0,37,4,1,0,0,36,4,2,0,0,35,5,2,0,0,42,42,01101113,20170101101113001,11093
46,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,0,0,0,0,46,46,00600443,20170100600443001,12041
63,3,0,0,0,64,1,1,0,0,63,3,0,0,0,64,0,2,0,0,64,2,0,0,0,68,66,00500890,20170100500890001,12081
63,3,0,0,0,63,3,0,0,0,64,2,0,0,0,63,3,0,0,0,63,3,0,0,0,66,66,00500914,20170100500914001,12081
26,1,0,0,0,25,2,0,0,0,25,2,0,0,0,25,2,0,0,0,25,2,0,0,0,27,27,03600887,20180203600887117,13009
39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,39,0,0,0,0,40,39,03601142,20180203601142137,13010
16,2,0,0,0,14,4,0,0,0,16,2,0,0,0,15,3,0,0,0,14,4,0,0,0,27,18,01300178,20160101300178002,13016
51,2,0,0,0,51,2,0,0,0,51,2,0,0,0,51,2,0,0,0,51,2,0,0,0,53,53,00600360,20170100600360001,13023
17,3,1,0,0,18,3,0,0,0,18,3,0,0,0,16,5,0,0,0,18,3,0,0,0,21,21,01800273,20170101800273001,97021
41,1,0,0,0,41,1,0,0,0,40,2,0,0,0,41,1,0,0,0,41,1,0,0,0,43,42,00400510,20150100400510003,94053
34,0,0,0,0,33,1,0,0,0,33,1,0,0,0,31,3,0,0,0,32,2,0,0,0,34,34,00600498,20170100600498001,13076
94,5,0,0,0,92,7,0,0,0,93,6,0,0,0,92,7,0,0,0,94,5,0,0,0,100,99,01900100,20170101900100001,13078
124,12,0,0,0,119,16,1,0,0,126,10,0,0,0,121,14,0,1,0,119,14,3,0,0,136,136,01900134,20170101900134001,13078
30,2,1,0,0,30,2,1,0,0,30,3,0,0,0,29,4,0,0,0,31,2,0,0,0,36,33,00900485,20170100900485001,14018
103,3,1,0,0,102,4,0,1,0,105,2,0,0,0,104,2,1,0,0,105,2,0,0,0,107,107,00700984,20170100700984001,14034
38,2,0,0,0,37,3,0,0,0,37,2,1,0,0,38,2,0,0,0,37,3,0,0,0,40,40,02900428,20170102900428001,14038
39,1,0,0,0,38,2,0,0,0,37,2,1,0,0,37,2,1,0,0,38,2,0,0,0,40,40,03600905,20180203600905092,14038
9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,11,9,00310566,20170100310566002,14058
31,3,2,0,0,31,4,1,0,0,30,3,3,0,0,30,3,3,0,0,31,3,2,0,0,34,36,01500229,20170101500229002,14064
25,1,0,0,0,24,2,0,0,0,25,1,0,0,0,25,1,0,0,0,25,1,0,0,0,26,26,00600397,20170100600397001,15017
43,2,0,0,0,43,2,0,0,0,44,1,0,0,0,44,1,0,0,0,44,1,0,0,0,46,45,03601113,20180203601113040,15024
21,3,2,2,0,22,2,3,1,0,21,3,3,1,0,22,2,2,2,0,22,2,1,3,0,29,28,00700995,20170100700995001,15025
26,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,26,00900462,20170100900462002,15036
111,10,0,0,0,111,10,0,0,0,110,10,1,0,0,112,8,1,0,0,113,7,1,0,0,120,121,00310482,20170100310482001,15041
85,14,6,0,0,82,14,8,1,0,75,19,9,2,0,81,12,11,1,0,87,14,4,0,0,105,105,00310832,20170100310832001,15041
85,1,0,0,0,84,2,0,0,0,84,2,0,0,0,83,3,0,0,0,84,2,0,0,0,86,86,00701260,20170100701260003,15044
24,2,1,0,0,23,3,1,0,0,22,3,2,0,0,21,4,1,1,0,22,4,1,0,0,27,27,00701270,20170100701270002,15044
31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,31,00701243,20170100701243001,15046
48,0,0,0,0,48,0,0,0,0,48,0,0,0,0,48,0,0,0,0,48,0,0,0,0,48,48,00600446,20170100600446001,15070
37,4,1,0,0,37,3,2,0,0,37,4,1,0,0,35,5,2,0,0,36,4,2,0,0,42,42,01100990,20170101100990001,15071
89,2,0,0,0,88,3,0,0,0,87,4,0,0,0,88,3,0,0,0,89,2,0,0,0,94,91,00500827,20170100500827001,16021
80,4,0,0,0,80,3,1,0,0,76,7,1,0,0,78,5,1,0,0,80,4,0,0,0,86,84,01900116,20170101900116001,16054
18,0,2,0,0,18,2,0,0,0,18,2,0,0,0,18,1,1,0,0,19,1,0,0,0,20,20,00200402,20170100200402002,16088
26,3,0,0,0,26,3,0,0,0,26,1,2,0,0,25,3,1,0,0,26,1,2,0,0,29,29,03601218,20180203601218049,17022
112,3,0,2,0,112,2,1,2,0,111,3,1,2,0,112,3,0,1,1,112,3,0,1,1,120,117,03600801,20180203600801148,76058
42,1,0,0,0,41,2,0,0,0,42,1,0,0,0,42,1,0,0,0,41,2,0,0,0,43,43,00310818,20170100310818001,82009
22,0,1,0,0,21,2,0,0,0,22,1,0,0,0,22,0,1,0,0,22,0,1,0,0,23,23,03600286,20180203600286119,82024
135,2,0,0,0,134,3,0,0,0,133,2,1,1,0,134,2,0,1,0,132,4,0,1,0,136,137,00700290,20170100700290003,84042
38,3,0,0,0,38,3,0,0,0,38,3,0,0,0,37,4,0,0,0,38,3,0,0,0,41,41,02900635,20170102900635001,85106
54,3,1,0,0,52,6,0,0,0,53,4,1,0,0,53,4,1,0,0,55,2,1,0,0,58,58,02900727,20170102900727001,85106
35,0,0,0,0,34,1,0,0,0,32,2,1,0,0,33,2,0,0,0,34,1,0,0,0,35,35,02900732,20170102900732002,85127
54,4,0,0,1,55,4,0,0,0,52,6,0,1,0,53,4,1,0,1,53,5,1,0,0,124,59,03601047,20180203601047175,86059
57,4,0,0,0,56,5,0,0,0,57,4,0,0,0,57,4,0,0,0,57,4,0,0,0,61,61,03600901,20160103600901059,86063
37,2,0,0,0,37,2,0,0,0,36,3,0,0,0,37,2,0,0,0,37,2,0,0,0,40,39,03600142,20180203600142115,86064
141,7,0,2,0,140,6,3,1,0,142,6,1,1,0,141,6,2,1,0,141,6,2,1,0,150,150,03601088,20170203601088080,86122
78,5,3,0,0,75,10,1,0,0,78,5,2,1,0,79,5,2,0,0,80,1,5,0,0,85,86,98600032,20170198600032001,87033
59,5,0,0,0,61,2,1,0,0,60,3,1,0,0,60,4,0,0,0,60,4,0,0,0,64,64,00700363,20170100700363003,87035
34,1,1,0,0,33,2,1,0,0,33,2,1,0,0,31,4,0,1,0,32,3,1,0,0,36,36,03600210,20180203600210124,88045
15,4,0,0,0,17,2,0,0,0,15,4,0,0,0,16,3,0,0,0,16,3,0,0,0,40,19,00701305,20170100701305001,03096
37,3,0,0,0,35,5,0,0,0,35,4,1,0,0,35,5,0,0,0,36,3,1,0,0,40,40,00701306,20170100701306001,03096
2,2,0,0,0,3,1,0,0,0,2,2,0,0,0,3,1,0,0,0,3,1,0,0,0,4,4,00701367,20170100701367001,89100
42,1,0,0,0,42,1,0,0,0,42,1,0,0,0,42,1,0,0,0,41,2,0,0,0,43,43,00701300,20170100701300001,89101
65,4,1,1,0,65,4,1,1,0,65,4,1,1,0,64,5,1,1,0,65,4,1,1,0,73,71,00701085,20160100701085001,89103
1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,46,2,00700414,20150100700414003,90075
18,0,0,0,0,17,0,0,1,0,17,0,0,1,0,16,1,0,1,0,17,0,0,1,0,18,18,01100912,20170101100912001,91016
43,3,0,0,0,42,4,0,0,0,42,4,0,0,0,43,3,0,0,0,44,2,0,0,0,47,46,00700769,20170100700769001,91056
41,0,0,0,0,40,1,0,0,0,41,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,41,00700770,20170100700770001,91056
77,4,1,0,0,77,3,2,0,0,74,5,3,0,0,76,5,1,0,0,77,5,0,0,0,82,82,00700811,20170100700811001,91056
4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,37,4,00701066,20180200701066001,91056
21,1,0,0,0,21,1,0,0,0,21,1,0,0,0,21,1,0,0,0,21,1,0,0,0,23,22,00700771,20170100700771001,91069
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,00700772,20170100700772001,91069
5,0,0,0,0,5,0,0,0,0,4,1,0,0,0,4,1,0,0,0,5,0,0,0,0,14,5,00701065,20180200701065002,91069
127,9,2,0,0,129,8,1,0,0,129,8,1,0,0,129,8,1,0,0,128,9,1,0,0,141,138,00701337,20170100701337003,91069
39,1,0,0,0,37,3,0,0,0,37,3,0,0,0,37,3,0,0,0,37,3,0,0,0,43,40,00701383,20170100701383003,91069
29,3,0,0,0,30,2,0,0,0,30,2,0,0,0,29,3,0,0,0,30,2,0,0,0,35,32,00701335,20170100701335002,91074
62,1,0,0,0,60,3,0,0,0,59,4,0,0,0,59,4,0,0,0,59,4,0,0,0,67,63,00700925,20170100700925003,91075
95,6,0,0,0,92,9,0,0,0,92,9,0,0,0,92,9,0,0,0,95,6,0,0,0,101,101,01100785,20170101100785003,92036
23,1,0,0,0,23,1,0,0,0,23,1,0,0,0,24,0,0,0,0,24,0,0,0,0,24,24,00701377,20170100701377001,92062
67,8,1,1,0,67,7,2,1,0,65,9,1,2,0,67,7,1,2,0,66,8,1,1,1,123,77,03601046,20180203601046171,92062
62,8,2,0,0,58,13,1,0,0,63,6,3,0,0,60,11,1,0,0,60,12,0,0,0,72,72,00500425,20170100500425001,94112
59,1,0,0,0,58,2,0,0,0,55,5,0,0,0,55,5,0,0,0,58,2,0,0,0,60,60,00500719,20170100500719001,94112
15,1,1,0,0,14,2,1,0,0,16,0,1,0,0,15,1,1,0,0,15,1,1,0,0,17,17,00900456,20170100900456001,95014
29,1,1,0,0,29,1,1,0,0,29,2,0,0,0,27,3,1,0,0,27,3,1,0,0,31,31,02900720,20170102900720001,95088
63,2,0,0,0,62,3,0,0,0,61,4,0,0,0,61,4,0,0,0,63,2,0,0,0,65,65,01100958,20170101100958001,95152
68,4,0,0,0,69,2,1,0,0,69,3,0,0,0,70,1,1,0,0,69,2,1,0,0,73,72,00700750,20170100700750001,96014
112,7,0,0,0,113,5,1,0,0,114,5,0,0,0,112,6,1,0,0,113,5,1,0,0,120,119,03601184,20180203601184026,96014
76,1,2,0,0,74,4,1,0,0,75,3,1,0,0,76,2,1,0,0,76,2,1,0,0,80,79,03600885,20180203600885113,96076
38,1,0,0,0,38,1,0,0,0,37,2,0,0,0,37,1,1,0,0,39,0,0,0,0,40,39,00700580,20170100700580001,96082
23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,22,1,0,0,0,21,2,0,0,0,23,23,00701347,20170100701347001,96082
39,3,1,0,0,39,4,0,0,0,37,5,0,1,0,39,4,0,0,0,39,3,1,0,0,44,43,00700776,20170100700776001,93039
2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,32,2,00701338,20150100701049002,96082
57,5,0,0,0,56,6,0,0,0,57,5,0,0,0,58,3,1,0,0,57,5,0,0,0,62,62,00500720,20170100500720001,96088
8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,8,00700834,20170100700834002,96150
52,3,2,0,0,52,3,2,0,0,52,4,0,0,1,52,4,0,0,1,51,4,0,1,1,57,57,03601077,20180203601077080,96154
2,1,1,0,0,2,2,0,0,0,2,2,0,0,0,2,1,1,0,0,2,2,0,0,0,4,4,00400536,20170100400536001,97012
83,1,0,0,0,81,3,0,0,0,79,5,0,0,0,81,3,0,0,0,82,2,0,0,0,83,84,00500184,20180200500184003,97047
138,8,0,1,2,136,8,2,1,2,137,8,1,1,2,138,6,2,1,2,138,7,1,1,2,150,149,03600133,20180203600133089,97082
36,0,3,0,0,35,1,3,0,0,35,1,3,0,0,35,1,3,0,0,35,1,3,0,0,39,39,03600191,20180203600191090,97082
33,3,2,0,1,33,4,1,0,1,34,2,2,0,1,34,2,2,0,1,33,3,2,0,1,40,39,03600297,20180203600297091,97082
51,4,2,0,0,49,6,2,0,0,52,4,1,0,0,51,4,2,0,0,51,4,2,0,0,58,57,01500213,20170101500213003,97132
26,1,0,0,0,24,3,0,0,0,25,2,0,0,0,24,3,0,0,0,25,2,0,0,0,41,27,01300180,20170101300180001,00044
46,7,7,3,1,46,8,6,2,2,46,9,5,2,2,45,10,4,3,2,45,11,4,1,3,66,64,01100957,20170101100957001,98088
37,3,1,0,0,38,3,0,0,0,37,3,0,1,0,37,4,0,0,0,38,3,0,0,0,41,41,00600288,20170100600288003,98094
71,11,1,0,1,71,11,1,1,0,71,10,2,0,1,73,9,1,0,1,70,12,1,0,1,84,84,01300090,20170101300090001,98095
53,0,0,0,0,51,1,1,0,0,52,1,0,0,0,52,0,1,0,0,52,1,0,0,0,58,53,01300210,20170101300210001,98095
88,5,2,1,0,90,3,3,0,0,87,6,3,0,0,90,2,4,0,0,88,5,3,0,0,96,96,03600959,20170203600959057,99071
20,4,0,0,0,20,4,0,0,0,20,4,0,0,0,20,4,0,0,0,20,4,0,0,0,24,24,00900525,20170100900525003,W1411
